date,10409,10366,176562,10363,10473
2016-03-17,0.614364,0.2553816,0.4776182,0.0739968,0.1338566
2016-03-18,0.6135422,0.3154013,0.4744893,0.0723524,0.1219907
2016-03-19,0.5883539,0.3177276,0.4939194,0.0861975,0.0724491
2016-03-20,0.5307481,0.2797502,0.4653878,0.054439,0.1225726
2016-03-21,0.5549177,0.2985642,0.4672265,0.1001167,0.1019209
2016-03-22,0.5371004,0.3300545,0.4750673,0.0895072,0.0883749
2016-03-23,0.5661417,0.3881919,0.4236052,0.0895769,0.1142862
2016-03-24,0.6206646,0.3758361,0.5144049,0.0805432,0.0986212
2016-03-25,0.6020811,0.4222157,0.4868618,0.1022998,0.1015245
2016-03-26,0.5691447,0.2989137,0.4521626,0.0636743,0.0939149
2016-03-27,0.4571634,0.3266856,0.3875016,0.0686756,0.1141072
2016-03-28,0.5762158,0.289456,0.4930587,0.0916799,0.1161419
2016-03-29,0.6050259,0.3537497,0.4929316,0.1217965,0.126326
2016-03-30,0.5849857,0.3602408,0.4677394,0.1018002,0.1283331
2016-03-31,0.5893272,0.3532549,0.5344826,0.0725927,0.138261
2016-04-01,0.598595,0.3772681,0.6109964,0.1240177,0.126257
2016-04-02,0.5443841,0.2567568,0.5177429,0.1179262,0.1505081
2016-04-03,0.4258772,0.34263,0.3664601,0.0860356,0.090622
2016-04-04,0.2485846,0.2827152,0.4274446,0.0646982,0.0963572
2016-04-05,0.4742587,0.3479321,0.5318794,0.0862156,0.0876015
2016-04-06,0.4992218,0.3157746,0.496965,0.0632493,0.083615
2016-04-07,0.5079917,0.2842599,0.5139553,0.0769184,0.0605455
2016-04-08,0.5739709,0.2788376,0.5710222,0.0893589,0.0681667
2016-04-09,0.5761331,0.3244156,0.5455882,0.0628942,0.1022632
2016-04-10,0.4326003,0.2707205,0.4057884,0.035045,0.0872586
2016-04-11,0.642515,0.3079974,0.5677472,0.096069,0.0636717
2016-04-12,0.492984,0.2557115,0.4177119,0.0691422,0.0620252
2016-04-13,0.49686,0.3661239,0.539126,0.0414575,0.075734
2016-04-14,0.5255338,0.323666,0.5930817,0.1009772,0.1203122
2016-04-15,0.5839072,0.2413608,0.5391887,0.0694526,0.1149094
2016-04-16,0.5240597,0.2963109,0.5152022,0.0519264,0.1415513
2016-04-17,0.5039708,0.2416948,0.5270748,0.052853,0.10863
2016-04-18,0.6287076,0.3049259,0.5779475,0.0990438,0.0886573
2016-04-19,0.5358276,0.230073,0.5594107,0.086525,0.1240053
2016-04-20,0.5694651,0.3627201,0.5770768,0.1077427,0.091086
2016-04-21,0.5678396,0.3404128,0.5409772,0.0753621,0.0976924
2016-04-22,0.658076,0.3464773,0.5958143,0.0862553,0.0996013
2016-04-23,0.5223531,0.35002,0.578442,0.1063468,0.136287
2016-04-24,0.4701153,0.2183167,0.6079779,0.0932177,0.1111263
2016-04-25,0.6018323,0.23216,0.5371479,0.1142861,0.1023088
2016-04-26,0.7812034,0.3393819,0.7064779,0.1301903,0.138135
2016-04-27,0.5938658,0.3195044,0.5621283,0.0827421,0.0678849
2016-04-28,0.6460944,0.3626853,0.7308818,0.0669146,0.1006021
2016-04-29,0.7483137,0.2705868,0.677653,0.1028788,0.1169437
2016-04-30,0.6515509,0.3724554,0.678516,0.0736472,0.114939
2016-05-01,0.4613383,0.2290015,0.609367,0.0722418,0.0895338
2016-05-02,0.3964839,0.1975521,0.5305815,0.0326032,0.0763417
2016-05-03,0.5457339,0.1834711,0.6520667,0.0747078,0.0946055
2016-05-04,0.5620967,0.3081721,0.5915099,0.0806112,0.122302
2016-05-05,0.5920125,0.35954,0.6978876,0.0810557,0.1271355
2016-05-06,0.5865307,0.2988511,0.599195,0.084594,0.1369033
2016-05-07,0.6323205,0.3362989,0.6870889,0.0950779,0.0560885
2016-05-08,0.6093875,0.3240287,0.652139,0.0756071,0.0900077
2016-05-09,0.6231527,0.3645827,0.6388869,0.105498,0.1151891
2016-05-10,0.548802,0.3033581,0.6456766,0.0789888,0.1418711
