Date,BAC,C,GS,JPM,MS,WFC
2008-12-29,2.6195831864394807,4.22683374526818,4.345232981760205,3.401863841453939,2.7060482162691324,3.3289850420810905
2008-12-30,2.583242533221714,4.222444520102234,4.407450657262562,3.4355987838081687,2.7285062370776063,3.3603753606509468
2008-12-31,2.647592223960215,4.254193284838413,4.456089980685824,3.463859159507518,2.777576259006172,3.4173987534933796
2009-01-02,2.678964599261624,4.271095052655442,4.4730093137322715,3.4544221236089485,2.835563575129299,3.416742570462484
2009-01-05,2.6775910067264266,4.31748811353631,4.510309871409894,3.4265402042108977,2.910174418435893,3.3941727974578977
2009-01-06,2.6953026566130425,4.32941670450539,4.523960097463222,3.415100289339166,2.9922261495370854,3.361069579982348
2009-01-07,2.648300204795581,4.309455962348171,4.475630797263967,3.380994661369475,2.9642415631585224,3.302481419950951
2009-01-08,2.638342772317001,4.295923956409011,4.460375562285347,3.3304172268976893,2.943385769063569,3.2607852162393964
2009-01-09,2.6232182462075144,4.289088659945736,4.464412779888981,3.316002507906021,2.9947317503093127,3.2573269936226046
2009-01-12,2.5572272817963295,4.182050142641207,4.427955592066465,3.263849175923179,3.042138682785304,3.2315945852232195
2009-01-13,2.4203681286504293,4.087655548469309,4.367927675474627,3.2805352109934725,2.97450863320584,3.211246776177808
2009-01-14,2.3494686352131553,3.9512437185814275,4.342245728936463,3.2688082197444728,2.9156061794795076,3.1658968614637604
2009-01-15,2.274185645944447,3.83729949211753,4.333361422643285,3.2976869770877046,2.867898923718522,3.136363423179213
2009-01-16,2.2321625959533167,3.8022081223910407,4.33729074083249,3.2188758248682006,2.844909428176351,3.058237521908081
2009-01-20,1.8718021769015913,3.5779478720954967,4.252202677242327,3.0572976507337097,2.710713315985326,2.8343891500408605
2009-01-21,1.9286186685791065,3.6027767758490654,4.24992277227337,3.12851339146854,2.83203615392421,2.8231630036695035
2009-01-22,1.8562980052667872,3.5610461042784674,4.299867137909675,3.1709452879090585,2.9258461256356836,2.8088001133999354
2009-01-23,1.8373700138890796,3.5779478720954967,4.322143904821955,3.2019331010339855,2.9439125127714383,2.782539043650629
2009-01-26,1.9430489195068723,3.624340932976365,4.366278277705742,3.248434627109745,3.0301337371283013,2.826721694682848
2009-01-27,1.8885836740624455,3.594568816562444,4.365007648905163,3.2256528121783705,2.9947317503093127,2.8118093987132804
2009-01-28,2.0554049565250314,3.768152617388595,4.489759317351298,3.323956317802816,3.153590361427212,3.065724680942298
2009-01-29,1.974080999531056,3.711130100356308,4.461184293167189,3.302481419950951,3.1228053158036246,3.031581904365504
2009-01-30,1.9344157806547146,3.6863763621383963,4.440059651526011,3.2950958338128316,3.1032405018244478,2.9831534913471307
2009-02-02,1.8961194616412027,3.616308781788226,4.430816798843313,3.2457124907055523,3.0633909042021177,2.969388274715227
2009-02-03,1.8180767527746666,3.6506582412937387,4.436751534363128,3.236715772974506,3.076390190647819,2.982647022410511
2009-02-04,1.7119944938734573,3.642835535584766,4.498920365782228,3.2386784521643803,3.1475946523583187,2.9601050563802973
2009-02-05,1.601405748427758,3.616308781788226,4.550713967966501,3.2315945852232195,3.196221156155179,2.8564701842969358
2009-02-06,1.8702624954491511,3.7062281111939903,4.570371699404339,3.3250359932527256,3.1925318651947063,2.9647574377769135
2009-02-09,1.9530276438787675,3.713572066704308,4.591679632924073,3.3311324826645112,3.1759683557124334,2.9755295856992126
2009-02-10,1.9300710656475693,3.696351450021137,4.583844393038263,3.3181780480482406,3.176385735036591,2.9475918702062436
2009-02-11,1.814824720414034,3.6082115923982125,4.553245138838426,3.281662844493389,3.1376657363433313,2.866761887917216
2009-02-12,1.778336461783405,3.6000481987166393,4.566429325948606,3.2665224521477003,3.146735156930666,2.8219739156502905
2009-02-13,1.7698546143441074,3.616308781788226,4.584763410471845,3.2538567701886465,3.156148975463998,2.7985001086706855
2009-02-17,1.6486585889075995,3.4995332362839555,4.526992441223089,3.144152311557585,3.093765989616035,2.7120422502347417
2009-02-18,1.6505798630871513,3.4657359027997265,4.473807895632594,3.104586644253541,3.0233474146113988,2.6672281800910014
2009-02-19,1.5432980732497732,3.404525184428243,4.487174658655999,3.104586644253541,3.0506937919103403,2.6210388241125804
2009-02-20,1.4085450073622623,3.148453327827472,4.46763078947468,3.044522437723423,2.999226147602677,2.4336133219381924
2009-02-23,1.4996230506843684,3.2108436224072485,4.47471971835709,3.0708397212700347,3.0174937914635667,2.561095773416986
2009-02-24,1.55814461804655,3.258096538021482,4.533566727788948,3.0492730585611545,3.0955776257847805,2.573375271587755
2009-02-25,1.7047480922384253,3.3843902633457743,4.537961436294641,3.1450139466984486,3.132009895175245,2.6447553453112924
2009-02-26,1.7732559749955148,3.3428617776902003,4.543294782270004,3.1855258578076464,3.1267605024981378,2.710713315985326
2009-02-27,1.5871922761832211,2.9601050563802973,4.536677160129832,3.1612467281955356,3.0310993842520197,2.6966521510052726
2009-03-02,1.366091673265112,2.772588722239781,4.502140275519702,3.1103993621378137,2.9475918702062436,2.4362415045062624
2009-03-03,1.4060969697165737,2.6318888126927806,4.486836957804823,3.086486619403746,2.925309776513262,2.4655539601645953
2009-03-04,1.3937664280202156,2.572612259326932,4.477336814478207,3.07915387116492,3.008648510117765,2.426571045816045
2009-03-05,1.2556160347607537,2.40694514268493,4.450852789993958,2.9444389791664403,2.9444389791664403,2.1905355422484307
2009-03-06,1.264126716369702,2.379546151790809,4.43651485969438,2.8718682906493154,2.9621754979149046,2.2502385885036236
2009-03-09,1.3270749964006392,2.3702437236421723,4.348986800309879,2.850128352646461,2.8786365531407747,2.3702437236421723
2009-03-10,1.5686159576502743,2.6741486494265287,4.4479313738476405,2.970414465569701,3.04070564284366,2.4807312624164433
2009-03-11,1.7047480922384253,2.844909428176351,4.537961436294641,3.040227506143178,3.1709452879090585,2.5439613766098743
2009-03-12,1.7900913739167001,2.8154087651077058,4.579852378003801,3.149740082763131,3.1949928781538284,2.6397713766859487
2009-03-13,1.8640801012363841,2.939161901882013,4.603568867941336,3.191710153659634,3.2519236848195052,2.7087166608939937
2009-03-16,1.9387416321328352,3.2884018590489204,4.61917174173582,3.2296179395150086,3.2676659890376327,2.723923535240007
2009-03-17,1.8500283983448613,3.2809112301286203,4.5952208767103295,3.2276373033105434,3.1759683557124334,2.6851226860500543
2009-03-18,2.0373166253262243,3.5145260215560947,4.6708642977566095,3.3079849971483943,3.2088254890146994,2.8512843383355686
2009-03-19,2.1482676969999117,3.6609942898500787,4.66126689360191,3.310907904747825,3.2108436224072485,2.867898923718522
2009-03-20,1.9444805235015359,3.339322004998658,4.61015772749913,3.2100369039106615,3.095125024339581,2.738902681846048
2009-03-23,2.065596117935805,3.5115454388310208,4.717873678627664,3.3731407864951235,3.206398324987611,2.8718682906493154
2009-03-24,2.0781907311321457,3.4436180731710446,4.750568401871386,3.377587489984132,3.3057872136438435,2.8639137381028803
2009-03-25,2.0781907311321457,3.453157132664693,4.7354086950609675,3.3572454622441756,3.2865344733420154,2.8443278504626814
2009-03-26,2.074429004648625,3.430756171558401,4.729067844213427,3.3877743742175053,3.2763897137816596,2.8273135993568546
2009-03-27,2.0464016580303386,3.3068866742444136,4.7140245909001735,3.374168735402299,3.2534704372048244,2.811208242739808
2009-03-30,1.9095425048844386,3.190476318949817,4.654436456341536,3.272227032190504,3.1454445270766063,2.716018363182543
2009-03-31,1.9300710656475693,3.2464910215875338,4.686750172980514,3.299533741962029,3.142426646116371,2.691243082785829
2009-04-01,1.9768549238454063,3.3141860046725258,4.712588549864133,3.3421548653086233,3.186352664689064,2.704042151617877
2009-04-02,2.0630580478878993,3.397858467638456,4.752727763511184,3.3901364368741476,3.2188758248682006,2.7880929087757464
2009-04-03,2.0294631894181943,3.349904087274605,4.785489757948969,3.3769047125441185,3.18469836675089,2.793616098770161
2009-04-06,2.0333975857027218,3.335769589915135,4.770260779980366,3.363841581918742,3.1570004211501135,2.7498317570687476
2009-04-07,2.025513189589116,3.363841581918742,4.785489757948969,3.3339886047694374,3.1974478493938725,2.7343674846488217
2009-04-08,2.0215475885238288,3.3463891317351275,4.766863800947438,3.3261145727963712,3.1688449201375515,2.7193197983897055
2009-04-09,2.287471493911888,3.427514665208767,4.828153751360702,3.49923112654482,3.2335674066909457,2.993229181578451
2009-04-13,2.408745278530987,3.6375861597263857,4.877256303362439,3.5307626306984643,3.308716542815695,2.993229181578451
2009-04-14,2.4492794655564256,3.8022081223910407,4.822215161646046,3.5040547671018634,3.2569419992347064,2.971951780047087
2009-04-15,2.35327825082322,3.683866893121059,4.804840368619698,3.4955980941083014,3.1667400511571677,2.9770589655357758
2009-04-16,2.3887627542378747,3.7376696182833684,4.817616712947992,3.5266545496669477,3.1941731872031642,2.995232137062492
2009-04-17,2.41858872798778,3.7281001305874355,4.811859091784608,3.525772102772224,3.2538567701886465,3.044046122928214
2009-04-20,2.291524180348751,3.5351453319287613,4.778282816530032,3.4787754598283587,3.226844024792752,2.9575110607337933
2009-04-21,2.189416429062627,3.4904284921297486,4.796038438664557,3.493776558318728,3.2232661974766046,2.934388614920721
2009-04-22,2.2235418608828312,3.517497859997469,4.826712480388514,3.5304696994883926,3.200711823163566,3.0233474146113988
2009-04-23,2.1882959551450507,3.4934727041506233,4.811940433111193,3.518980417318539,3.1337535315764806,3.009635212581242
2009-04-24,2.2481289353953264,3.4843122415665593,4.8178592547278045,3.5409593240373143,3.119276422560452,3.08967785514274
2009-04-27,2.228938548719507,3.456316704950725,4.823261015749609,3.5195728479528117,3.1036894458780013,3.055415254153051
2009-04-28,2.1610215638307584,3.3945083679093635,4.8060681283549815,3.5180911693348142,3.0809921490312377,3.0017143869429392
2009-04-29,2.1792868939106254,3.449987545831587,4.851561423104423,3.542696983672284,3.1463051320333655,3.029650517569806
2009-04-30,2.225704073375349,3.4904284921297486,4.864838464907806,3.5613301071650483,3.197039092829453,3.0892225749506483
2009-05-01,2.1994443848243836,3.44680788076549,4.869609252506439,3.5195728479528117,3.2763897137816596,3.014553986615314
2009-05-04,2.34660196015868,3.4781584698933106,4.901043562982646,3.582963215799661,3.304319289874663,3.188416617383492
2009-05-05,2.408745278530987,3.546739708939541,4.914124371308967,3.5821291053892934,3.3243163620434584,3.1842843643027336
2009-05-06,2.5533438410275884,3.683866893121059,4.944210555063487,3.6203328707253073,3.3690184570349437,3.289893317788574
2009-05-07,2.7127059923878543,3.786459747852371,4.952723638230821,3.6563562939347993,3.366605921096688,3.3442742396467224
2009-05-08,2.6823904464939363,3.7495040759303713,4.938709528289912,3.6620219646772063,3.339322004998658,3.3386125173000507
2009-05-11,2.6354794945946245,3.696351450021137,4.934186170247955,3.642311826290681,3.3300593729432615,3.348148187389192
2009-05-12,2.5862591239406965,3.6863763621383963,4.9301479990830215,3.5907151590369413,3.29879544522672,3.2991646617296317
2009-05-13,2.4807312624164433,3.594568816562444,4.8932771635772605,3.5630327572268,3.2714682894644005,3.2323841809146145
2009-05-14,2.448415514829113,3.594568816562444,4.901118021016726,3.5729072478751247,3.2872818746321366,3.246101831910333
2009-05-15,2.453587976370721,3.6000481987166393,4.913389954503236,3.5745903162649415,3.29879544522672,3.2627013365381456
2009-05-18,2.4932054841291187,3.616308781788226,4.96389298890692,3.6203328707253073,3.34321508025918,3.2939833256644473
2009-05-19,2.5047092583846835,3.655839619749934,4.975767762980569,3.629129457807307,3.396519812551485,3.29879544522672
2009-05-20,2.5047092583846835,3.7013019741124933,4.96025389876945,3.604410251827344,3.388449837172988,3.263849175923179
2009-05-21,2.482403541878053,3.6216707452193866,4.937706092189254,3.565581255030516,3.355153429845924,3.2296179395150086
2009-05-22,2.4553061472675264,3.634951152349037,4.934402027618675,3.5638829423262353,3.370394477752483,3.226844024792752
2009-05-26,2.4221443686695787,3.642835535584766,4.956319945437576,3.598954784148613,3.36936263976438,3.248822910121317
2009-05-27,2.4458192577743234,3.6454498762665097,4.980107393483596,3.6033215989958385,3.4088347936486714,3.2542429539769313
2009-05-28,2.4248027425974863,3.627004009813962,4.978731698873134,3.6019589321499175,3.3857453080960345,3.209633261981836
2009-05-29,2.4423470353692043,3.6323090824419584,4.982921413695184,3.6128080089302217,3.412796530074526,3.2386784521643803
2009-06-01,2.463853240590168,3.629660114691086,4.992946398092156,3.630455521843601,3.4436180731710446,3.2600177389118725
2009-06-02,2.4510051309976397,3.591817720253189,4.976526832883191,3.57009593101146,3.412796530074526,3.2168738527762626
2009-06-03,2.4458192577743234,3.543853637963131,4.9650100990341395,3.5544905859824363,3.4068480556997716,3.2043711138945574
2009-06-04,2.474014198980387,3.597312260588446,5.0089672369955585,3.567841086987133,3.449670027844536,3.222867861335735
2009-06-05,2.512035310988585,3.6027767758490654,5.018405019248063,3.5768299033683215,3.4654233468066336,3.246101831910333
2009-06-08,2.4997952873372333,3.5862928230707207,5.006894990817566,3.5759906592235726,3.4553698629595773,3.242592366386678
2009-06-09,2.4973291383898717,3.543853637963131,5.015888095853085,3.57738904396366,3.458207643585542,3.246101831910333
2009-06-10,2.5136560939622226,3.5890591399074006,5.010568661830803,3.5743099480376146,3.440418119268624,3.2503744623562745
2009-06-11,2.581730854622391,3.56953269648137,4.996874358219265,3.5799012617667936,3.406184910520799,3.2347491590059976
2009-06-12,2.6340448096995233,3.56953269648137,4.986547448548598,3.567841086987133,3.398192867540289,3.2386784521643803
2009-06-15,2.616665608649028,3.546739708939541,4.980863177682335,3.556490292196254,3.3826939360038586,3.2386784521643803
2009-06-16,2.5952546784889754,3.5234150593975806,4.982578738161625,3.5377658066962376,3.3631492849652966,3.2232661974766046
2009-06-17,2.5463152958540918,3.4934727041506233,4.970438078929412,3.5121422892703165,3.3368365926676593,3.188004151758794
2009-06-18,2.561095773416986,3.453157132664693,4.967727771847973,3.5354368968963272,3.363841581918742,3.175132914673135
2009-06-19,2.5915164134207695,3.471966476244134,4.972517967756024,3.5587707383536116,3.3453322784024797,3.226844024792752
2009-06-22,2.568788148384401,3.449987545831587,4.966474428079583,3.5553480614894135,3.33363209481715,3.185939346699555
2009-06-23,2.5209170535797867,3.421000021424666,4.9503189667321825,3.5290040906258424,3.3271919902594687,3.148453327827472
2009-06-24,2.539237000354669,3.430756171558401,4.974593539622348,3.5242995877904146,3.3488508771717336,3.1570004211501135
2009-06-25,2.5144654242526223,3.421000021424666,4.974109578983754,3.5316406866159347,3.3460369489860575,3.1701056380688
2009-06-26,2.5478814280551156,3.417726683613366,4.998495250676925,3.547891809128064,3.361069579982348,3.181381617272267
2009-06-29,2.5794589349159778,3.411147687335803,5.0072963928307415,3.546739708939541,3.3772461920969765,3.2043711138945574
2009-06-30,2.601207071525431,3.4078419496437196,5.009301091455334,3.5493300154796694,3.373483553553028,3.2180754863722245
2009-07-01,2.598979091866817,3.424262679444599,5.003140645130962,3.54298624510577,3.364187550750223,3.2039651780588203
2009-07-02,2.568788148384401,3.380994661369475,4.984975526441821,3.5195728479528117,3.3339886047694374,3.173459935789306
2009-07-06,2.5329028601760246,3.356897149348831,4.986752399473884,3.4843122415665593,3.2913824844334676,3.153590361427212
2009-07-07,2.5152741771529077,3.335769589915135,4.990228492624391,3.5085559456676507,3.3076190235321725,3.171364848597648
2009-07-08,2.50878592047404,3.299533741962029,4.962354948677626,3.511246936924559,3.2733639957026597,3.159974704000404
2009-07-09,2.505525936990736,3.2921262724267626,4.975974829620114,3.518980417318539,3.2767672946436672,3.1603988918736885
2009-07-10,2.481567751712032,3.2884018590489204,4.975836754848773,3.5166071787906032,3.263849175923179,3.150168633396023
2009-07-13,2.564179813062659,3.3250359932527256,5.009634834493506,3.5470278034972225,3.3300593729432615,3.2108436224072485
2009-07-14,2.582486943526435,3.377587489984132,5.018272680844946,3.557916193943596,3.344979723185491,3.2120525964474234
2009-07-15,2.6115392923189495,3.4688559826008007,5.049727766511269,3.60468230776256,3.378610880388134,3.237501262032374
2009-07-16,2.5974910332585845,3.4657359027997265,5.062531774653818,3.5948434579965185,3.3572454622441756,3.2339614292195193
2009-07-17,2.6004650102462374,3.4657359027997265,5.062215229527244,3.616308781788226,3.352707169832234,3.2319894610015845
2009-07-20,2.554121692112525,3.4144425958638296,5.079725911999447,3.622739614929609,3.3603753606509468,3.2573269936226046
2009-07-21,2.517696441847303,3.339322004998658,5.075236278950653,3.6192614240406513,3.3463891317351275,3.2542429539769313
2009-07-22,2.5241273262614996,3.3463891317351275,5.082955955675882,3.6197973419769784,3.3318472953500904,3.2136622915601216
2009-07-23,2.555675729561372,3.3603753606509468,5.1145147024696715,3.6498787484955035,3.3558512825563858,3.200711823163566
2009-07-24,2.5478814280551156,3.335769589915135,5.10594547390058,3.644143560272545,3.3460369489860575,3.1801349648287154
2009-07-27,2.5748996970306925,3.353406731163909,5.10878991688094,3.675540920602121,3.356200026372137,3.191710153659634
2009-07-28,2.5974910332585845,3.417726683613366,5.090000845718443,3.642835535584766,3.329343280626763,3.2043711138945574
2009-07-29,2.6210388241125804,3.471966476244134,5.0812801071252665,3.64388213207616,3.3032170013511957,3.2092294570604114
2009-07-30,2.649007684748678,3.517497859997469,5.100476035289924,3.670715452409301,3.355502417075954,3.231199553456376
2009-07-31,2.6939512741434677,3.4594662657943243,5.099073400761266,3.6545468145128326,3.361416509003972,3.2160719097767734
2009-08-03,2.748552137084977,3.4965075614664802,5.113733211725373,3.6826098411003407,3.3792925592713705,3.251536604154054
2009-08-04,2.771337911692091,3.481240089335692,5.10878991688094,3.7013019741124933,3.404525184428243,3.2954664185496676
2009-08-05,2.822568636401176,3.5862928230707207,5.129662040254326,3.7424202391211,3.4426591861088185,3.3339886047694374
2009-08-06,2.8535925283795955,3.6402142420833394,5.141312632020113,3.748562434712996,3.4657359027997265,3.3669509350383646
2009-08-07,2.841414877559857,3.7471483982256215,5.1257481193296055,3.7642188354247694,3.463232774971769,3.3792925592713705
2009-08-10,2.826721694682848,3.7160080843761807,5.099134482473718,3.7663033793226806,3.4455332149449482,3.3669509350383646
2009-08-11,2.8243506794375235,3.6788290797281387,5.088953446167184,3.749739302886652,3.4258899942525267,3.343568258049538
2009-08-12,2.783157678307256,3.6863763621383963,5.102241649808592,3.748326930730017,3.4088347936486714,3.3141860046725258
2009-08-13,2.833213344056216,3.7232809176882466,5.10891080322418,3.7612001156935624,3.4154289739376598,3.32862667515457
2009-08-14,2.8604850848416996,3.813307015647058,5.102241649808592,3.757705609434012,3.398527155656208,3.3354136465482593
2009-08-17,2.8261294394501912,3.696351450021137,5.072733343518485,3.727619326466775,3.374168735402299,3.2954664185496676
2009-08-18,2.8379081838935654,3.7256934272366524,5.080783016064741,3.73480841150652,3.3686742214830185,3.2865344733420154
2009-08-19,2.8349765349943556,3.7352858633452493,5.07829394257007,3.7352858633452493,3.367295829986474,3.29063821381853
2009-08-20,2.844909428176351,3.808882212675397,5.092768101145774,3.7525582558326014,3.3826939360038586,3.322154149550941
2009-08-21,2.867898923718522,3.8836234995097625,5.105339192552116,3.779862133172326,3.3995293500352295,3.3350575764405894
2009-08-24,2.901421636002499,3.912023005428146,5.113552795063341,3.7896293951541056,3.4173987534933796,3.3513066441274333
2009-08-25,2.8903717578961645,3.8918202981106265,5.107762023288913,3.7873663870009606,3.4193646606441357,3.334701379501836
2009-08-26,2.8870328863997474,3.8607297110405954,5.114454644741799,3.77917706421205,3.404525184428243,3.322154149550941
2009-08-27,2.8892600035838703,3.9318256327243257,5.111385160406069,3.775745011616729,3.3958497804490952,3.32683298007059
2009-08-28,2.9041650800285006,3.994524212889439,5.113492679535963,3.781002756905646,3.4078419496437196,3.33256159744345
2009-08-31,2.8848006915355513,3.9337844673490143,5.1095148315388705,3.7750571153577654,3.3669509350383646,3.3178157865444713
2009-09-01,2.882563609622572,3.9160150418956805,5.114274358203094,3.780090327203017,3.361416509003972,3.323956317802816
2009-09-02,2.817203487636887,3.8437441810118846,5.084133571727984,3.7402852566680553,3.3311324826645112,3.284663593980715
2009-09-03,2.8273135993568546,3.875359036885174,5.0891383555842,3.7436043538031827,3.3207101417746054,3.292869507610626
2009-09-04,2.847812143477369,3.897924065573199,5.0989514123954525,3.7492687936293505,3.3339886047694374,3.2950958338128316
2009-09-08,2.862772159369253,3.910021033336208,5.119489699008338,3.7621299371250747,3.339322004998658,3.3065203682683353
2009-09-09,2.844909428176351,3.862832729181094,5.139087126663418,3.7628266919804427,3.3621100061766294,3.3232358401924436
2009-09-10,2.8472322519593383,3.8607297110405954,5.166841007240214,3.764682452891636,3.3589855408111853,3.3304172268976893
2009-09-11,2.850128352646461,3.8607297110405954,5.1807155507374345,3.770228985743618,3.380654459663505,3.3354136465482593
2009-09-14,2.8384935060559893,3.8220983145946765,5.181221560363101,3.7807746840204968,3.3596807253176477,3.3318472953500904
2009-09-15,2.8431636793528288,3.808882212675397,5.181783550292085,3.788724806344726,3.3854067190083033,3.3634954933514023
2009-09-16,2.8507064574031857,3.7635229617064785,5.192234340593537,3.7995259810312545,3.4071794634515578,3.386422078013099
2009-09-17,2.8763855159214247,3.819907683058083,5.209486152841421,3.8091039649505984,3.440418119268624,3.3823543120012194
2009-09-18,2.8775116679270365,3.8022081223910407,5.214663964960635,3.8141896484447972,3.4512566105623916,3.37005065004173
2009-09-21,2.858766449103403,3.7977338248134864,5.213467265377624,3.8022081223910407,3.463859159507518,3.3565486486080385
2009-09-22,2.8948063507442328,3.8458831866214758,5.2246708428046995,3.8392372718063172,3.495901303251414,3.3857453080960345
2009-09-23,2.8936995184175425,3.8586222608925684,5.236441962829949,3.8394523125933104,3.506457947256781,3.381334747377604
2009-09-24,2.8735646826837065,3.83729949211753,5.223593853237421,3.8242840744620725,3.472276934919408,3.3738262031619333
2009-09-25,2.8379081838935654,3.808882212675397,5.210032485014794,3.7905330802726147,3.431726596563638,3.347796623713437
2009-09-28,2.8466520239720103,3.8220983145946765,5.208283237165518,3.8028775990117527,3.4426591861088185,3.363841581918742
2009-09-29,2.8639137381028803,3.8691155362723784,5.219165921636348,3.8110971037173766,3.451573564805306,3.366260788079308
2009-09-30,2.8512843383355686,3.879499845249009,5.222947036488642,3.8042150391972362,3.444895241796665,3.356200026372137
2009-10-01,2.842581085167748,3.8607297110405954,5.218678757106761,3.7741393295911827,3.430432487171618,3.3343450556416125
2009-10-02,2.8027541226914687,3.826465150310048,5.198828454563332,3.7471483982256215,3.397858467638456,3.2842889834260847
2009-10-05,2.8314470387838178,3.8458831866214758,5.2292351726602675,3.782597464934553,3.3998631280906957,3.3428617776902003
2009-10-06,2.8547446285681186,3.871201010907891,5.244072364583132,3.8066624897703196,3.440097547742431,3.3690184570349437
2009-10-07,2.8535925283795955,3.8501476017100584,5.250072063527843,3.824720670365031,3.4397768734171796,3.377587489984132
2009-10-08,2.867898923718522,3.854393908755481,5.258380387416029,3.8381611272583935,3.4688559826008007,3.3820145726149287
2009-10-09,2.8650539064395404,3.8437441810118846,5.2457074162757396,3.8273361673678084,3.4732079697000513,3.378610880388134
2009-10-12,2.8920370752987252,3.871201010907891,5.251749698759383,3.837730361400907,3.471034284332852,3.4190373297684604
2009-10-13,2.8903717578961645,3.887730297225096,5.235377583024204,3.8292933313094206,3.4493524090077896,3.412466978949651
2009-10-14,2.925309776513262,3.912023005428146,5.265794206368899,3.8600979582784807,3.494991284102976,3.4477628605191732
2009-10-15,2.949688355024821,3.877431544862679,5.2515401781870095,3.8569330326609936,3.488597623209536,3.4509394953344987
2009-10-16,2.8616292759440705,3.8480177079869646,5.234578493054967,3.847591168052785,3.4983241339322304,3.4219798934456174
2009-10-19,2.8639137381028803,3.841600508387417,5.229984955227814,3.837945808604645,3.511246936924559,3.415100289339166
2009-10-20,2.8604850848416996,3.8351419446140143,5.2340454927995985,3.8413859291038266,3.513632801901214,3.4223063249523
2009-10-21,2.8431636793528288,3.819907683058083,5.22305488204749,3.837730361400907,3.5553480614894135,3.4378507262778446
2009-10-22,2.813610701339424,3.8022081223910407,5.2146096307473915,3.8258112853233763,3.5762705566945376,3.4104874512457837
2009-10-23,2.8130106275797595,3.828641396489095,5.219761050341101,3.832979814601534,3.577109566068345,3.4071794634515578
2009-10-26,2.785011289333365,3.813307015647058,5.2064761461559135,3.8113182810559643,3.57738904396366,3.378610880388134
2009-10-27,2.7434173424847415,3.768152617388595,5.193512286071503,3.799078242995355,3.5553480614894135,3.3572454622441756
2009-10-28,2.737608990998456,3.7495040759303713,5.184028185933377,3.779862133172326,3.53222566637673,3.3418011878980587
2009-10-29,2.7587432984957503,3.7727609380946383,5.185036690342485,3.7932395038048203,3.5198688752427936,3.3541058034516236
2009-10-30,2.755569687968872,3.7612001156935624,5.1796464093401395,3.7835076109549,3.5109482319485243,3.349904087274605
2009-11-02,2.7232671368503616,3.7160080843761807,5.155370360748821,3.757705609434012,3.4843122415665593,3.3407394045201606
2009-11-03,2.7033726319915394,3.7013019741124933,5.148424298244965,3.760269428889451,3.4750672066081942,3.33363209481715
2009-11-04,2.7245795030534206,3.7305011471006657,5.1624976783626355,3.7771192115307275,3.4910380763634747,3.336481096787179
2009-11-05,2.7186603701490615,3.7086820627106194,5.156177599386914,3.782597464934553,3.480316623709553,3.3079849971483943
2009-11-06,2.723923535240007,3.703768029024462,5.158767884054072,3.7771192115307275,3.4849255644486847,3.3079849971483943
2009-11-09,2.761274943049003,3.7352858633452493,5.174736304776682,3.79301420509619,3.528123715554301,3.3463891317351275
2009-11-10,2.785011289333365,3.7518542174565703,5.180321839215944,3.7914360355532932,3.5248888764771484,3.348148187389192
2009-11-11,2.810606839922692,3.7565380847620626,5.197612642175855,3.8064402801606327,3.5395090196059504,3.371768542161408
2009-11-12,2.8075938130211036,3.7305011471006657,5.200869864012679,3.7988543414967273,3.518980417318539,3.363841581918742
2009-11-13,2.7843938006764253,3.7232809176882466,5.18732996904819,3.7679216826025916,3.5025498989025468,3.337547341034377
2009-11-16,2.788708118196038,3.7495040759303713,5.189506487910352,3.775286495850354,3.542407528131495,3.356200026372137
2009-11-17,2.761274943049003,3.7495040759303713,5.183187059294405,3.765608955176105,3.53017679421411,3.3495531404760563
2009-11-18,2.7960610271896718,3.7635229617064785,5.178688861894659,3.7727609380946383,3.516310184229449,3.364879129536809
2009-11-19,2.8015405024988675,3.754198938102013,5.171619696182227,3.7653774321541875,3.49923112654482,3.354455089796946
2009-11-20,2.7843938006764253,3.7447870680158384,5.150049364036938,3.7551352891625682,3.4904284921297486,3.3421548653086233
2009-11-23,2.8015405024988675,3.7565380847620626,5.156926626477986,3.775974146978812,3.4974162024452915,3.344627043629483
2009-11-24,2.7917783838887393,3.7612001156935624,5.147494476813453,3.76769060633344,3.485844902456862,3.334701379501836
2009-11-25,2.78932294936639,3.7471483982256215,5.14807573868243,3.753496054287916,3.4716558026486775,3.3368365926676593
2009-11-27,2.757475098952692,3.7208624814938767,5.113793404549801,3.7352858633452493,3.4326960191502294,3.3174533937597452
2009-11-30,2.765690002154839,3.7281001305874355,5.135739644105309,3.7530273097144495,3.4553698629595773,3.335769589915135
2009-12-01,2.7781979704876907,3.7281001305874355,5.143591532032179,3.7544330634174736,3.4647979415939423,3.3460369489860575
2009-12-02,2.761906869073341,3.713572066704308,5.122832372464436,3.741234720649024,3.447444635255672,3.3314899528769466
2009-12-03,2.817801051388579,3.7400477044441804,5.130845034253078,3.7632909551688907,3.4436180731710446,3.3289850420810905
2009-12-04,2.797281311569803,3.7184382748734284,5.122772812219981,3.749739302886652,3.4352767248100995,3.311637316075133
2009-12-07,2.7905514788157535,3.7184382748734284,5.120147184523496,3.736716761709046,3.4397768734171796,3.3072529159302264
2009-12-08,2.7638001945596176,3.6988298227363834,5.100476035289924,3.7232809176882466,3.4203461980060195,3.2756341240863804
2009-12-09,2.745345966245664,3.676300671907076,5.118293187071295,3.725934321629707,3.4187098292376317,3.2714682894644005
